rosbagTimestamp,layout,dim,data_offset,data
1630056950254005290,,[],0,"[-0.28, 0.44, -0.42, -3.8125, -1.125, 254.8125]"
1630056950304607950,,[],0,"[-0.14, 0.54, -0.47000000000000003, -4.25, -0.5625, 255.0625]"
1630056950352401652,,[],0,"[-0.03, 0.58, -0.27, -4.375, -0.25, 255.4375]"
1630056950405320705,,[],0,"[-0.41000000000000003, 0.2, 0.0, -4.3125, 0.0, 255.75]"
1630056950453092321,,[],0,"[0.56, 0.58, -0.21, -4.25, 0.3125, 256.0625]"
1630056950505427569,,[],0,"[0.1, -0.15, 0.2, -4.5625, -0.0625, 256.625]"
1630056950558601529,,[],0,"[-0.07, 0.06, -0.55, -5.5625, -0.875, 257.5]"
1630056950608969188,,[],0,"[-0.18, -0.37, -0.09, -5.75, -1.4375, 258.1875]"
1630056950658611718,,[],0,"[0.8300000000000001, -0.13, -0.43, -5.6875, -1.9375, 259.125]"
1630056950709916475,,[],0,"[-0.38, -1.06, 0.21, -5.4375, -2.25, 260.6875]"
1630056950763697890,,[],0,"[0.24, -0.36, -0.26, -5.5, -2.5, 263.25]"
1630056950813944042,,[],0,"[-0.04, -0.33, 0.27, -5.0625, -1.9375, 265.0]"
1630056950866637538,,[],0,"[0.97, 0.45, -0.03, -5.25, -0.9375, 265.8125]"
1630056950916173976,,[],0,"[0.6, -0.14, 0.09, -5.375, -0.4375, 267.3125]"
1630056950966659599,,[],0,"[0.2, -0.36, -0.2, -5.6875, -0.75, 268.8125]"
1630056951015671465,,[],0,"[0.04, -0.12, -0.33, -5.875, -0.75, 270.6875]"
1630056951066239923,,[],0,"[0.12, -0.03, 0.16, -6.0625, -0.5625, 272.9375]"
1630056951116742286,,[],0,"[0.2, 0.08, 0.0, -6.4375, -0.5625, 275.6875]"
1630056951165328543,,[],0,"[-0.2, -0.97, 0.28, -6.5, -1.125, 278.6875]"
1630056951215390849,,[],0,"[0.88, -0.77, -0.08, -6.0, -2.25, 281.5]"
1630056951267030694,,[],0,"[0.9, -0.59, 0.12, -5.5, -3.375, 285.25]"
1630056951316717973,,[],0,"[0.61, -0.8, -0.26, -5.75, -4.375, 289.125]"
